stationid,COMID,distance,lon,lat
GRDC_6401800,27000262,0.0035805027579931255,-14.3729,65.5104
GRDC_6421100,23007668,0.0005892556509919716,5.4396,51.8104
GRDC_6421101,23010658,0.003766666666669138,5.7021,50.82710000000001
GRDC_6421102,23009220,0.0018150604520101399,6.1688,51.3771
GRDC_6421500,23010657,0.001697056274848155,5.6938,50.8688
GRDC_6435060,23007609,0.0011785113019739952,6.1021,51.8479
GRDC_6442450,22024942,0.0012020815280306583,18.3271,47.7354
GRDC_6442500,22024928,0.0017441967269168906,18.9563,47.7771
GRDC_6442600,22034393,2.35702260416906e-05,18.6854,46.0063
GRDC_6444090,22022297,0.0017919573407713428,22.8313,48.1021
GRDC_6444100,22034386,0.0012999999999934173,20.1604,46.2563
GRDC_6444110,22034455,0.00039999999999196234,20.4688,46.1979
GRDC_6444200,22027457,0.0028999999999896886,20.1938,47.1729
GRDC_6444310,22024911,0.0004333333333406131,21.0646,47.8854
GRDC_6444600,22022260,0.002099999999991553,22.6979,47.8396
GRDC_6457820,24033586,0.00040000000000617325,16.9604,52.4271
GRDC_6458924,24032781,0.004690474981874588,21.7063,52.4979
GRDC_6502101,23003080,0.004251143636967862,-7.9937,53.19789999999999
GRDC_6502150,23003092,0.002395597814512559,-8.2396,53.3563
GRDC_6502151,23003095,0.002100000000005764,-8.2521,53.439600000000006
GRDC_6503151,23001829,0.00036666666666640424,-9.1562,54.0979
GRDC_6503201,23001849,0.0011785113019805772,-7.4521,54.09790000000001
GRDC_6503290,23006073,0.00039999999999196234,-6.5604,52.5104
GRDC_6503300,23006045,5.953790315838602e-15,-7.0854,52.5021
GRDC_6503350,23006044,0.0004000000000132787,-6.9521,52.53959999999999
GRDC_6503851,23002309,0.0020666666666642186,-6.552099999999999,53.7104
GRDC_6542100,22034390,0.00036666666665752246,18.8563,45.8563
GRDC_6542200,22036285,0.0004000000000132787,19.0771,45.5271
GRDC_6544100,22034373,0.0013000000000111809,20.0938,45.9396
GRDC_6545190,22033019,0.001154941075943082,14.1646,46.3396
GRDC_6545800,22040097,0.0017441967269269392,19.5979,44.9729
GRDC_6546610,22030069,0.000636832439143651,15.9979,46.6813
GRDC_6546802,22032298,0.000589726867085115,16.0021,46.3771
GRDC_6547500,22040123,0.00039999999999196234,21.1146,44.5854
GRDC_6549100,21001200,0.0021705094128039435,13.6521,45.9813
GRDC_6563200,21009559,0.002899999999996794,21.4396,41.9979
GRDC_6603120,23001460,0.00036666666666551606,-7.4562,54.8146
GRDC_6603300,23001153,4.7140452076296915e-05,-6.5479,54.9813
GRDC_6604201,23000938,0.00039999999999906777,-4.0687,55.7979
GRDC_6604610,23000757,0.0005892556509897986,-3.3854,56.5146
GRDC_6604650,23000143,0.00043333333333039903,-3.1396,57.5521
GRDC_6604690,23000942,0.000593483127157753,-2.7937,55.5938
GRDC_6604750,23000919,0.0011549410759355452,-2.1604,55.7229
GRDC_6604800,23000301,0.0017677669529641581,-2.5979,57.0521
GRDC_6604820,23000297,0.0012866839377054645,-2.3312,57.0771
GRDC_6604830,23000349,0.0006368324391545991,-2.1854,57.2188
GRDC_6605100,23002386,0.0011549410759352312,-2.6229,53.7729
GRDC_6605300,23001433,0.0021377558326424505,-1.9396,54.9521
GRDC_6605360,23001445,0.00061282587703424,-2.9562,54.9021
GRDC_6605450,23001895,0.0017677669529710413,-2.7187,54.0813
GRDC_6605560,23001882,0.0005892556509869976,-1.4604,54.0979
GRDC_6605570,23002323,0.002966666666665674,-1.1396,53.9938
GRDC_6605600,23004437,0.0003999999999990678,-1.0729,52.9521
GRDC_6607651,23009251,0.001791957340767799,-0.3062,51.4146
GRDC_6607701,23007807,0.0017441967269241636,-1.1812,51.6396
GRDC_6608210,23007811,0.00043333333333350765,-4.2021,51.8646
GRDC_6608501,23007681,0.0005421151989116428,-2.6854,51.7938
GRDC_6609500,23006065,0.0004666666666679476,-2.3187,52.3813
GRDC_6665100,21010933,0.00040000000000617325,26.5021,41.6646
GRDC_6667100,21014752,0.0011313708499134242,28.4479,40.2938
GRDC_6667300,21018353,0.0012999999999934173,27.439599999999995,38.6438
GRDC_6688300,22047295,0.001266666666680294,32.0771,41.5438
GRDC_6688600,22047269,0.0006128258770386363,35.8104,41.3813
GRDC_6688650,22047282,0.00043333333335482394,36.7271,41.2021
GRDC_6688900,22047287,0.0013601470508539187,41.7146,41.4563
GRDC_6690100,28061862,0.0006128258770185391,41.8063,39.7729
GRDC_6691550,21023441,0.0013283239230102244,33.8229,36.4021
GRDC_6691650,21023431,0.0012020815279967442,35.6021,36.9438
GRDC_6695250,29000200,0.0006128258770283868,38.4813,39.4479
GRDC_6695400,29000990,0.001318669362980237,39.9313,38.6896
GRDC_6695600,29002768,0.00036666666665752246,41.3313,37.9229
GRDC_6730501,25001003,0.0006128258770235635,28.0104,70.0729
GRDC_6731260,25011844,0.0003999999999946269,7.9521,58.24790000000001
GRDC_6731330,25011371,0.0011785113019959514,8.5396,59.3646
GRDC_6731402,25010620,0.001178511302002232,11.6771,60.25209999999999
GRDC_6731530,25010243,0.003511963679869719,12.0271,60.6354
GRDC_6731555,25007649,0.002900000000011005,12.0563,64.4646
GRDC_6731570,24013349,0.0023781411975646984,12.2688,61.3021
GRDC_6731680,25005511,0.0024982215896670466,15.4313,66.8188
GRDC_6742200,22040016,0.000589255651000915,22.4146,44.7021
GRDC_6742201,22040032,0.0012256517540521511,21.3813,44.8146
GRDC_6742452,22034429,0.0012020815280042807,25.3021,45.9938
GRDC_6742500,22044154,0.0012666666666518722,25.3563,43.6271
GRDC_6742552,22041716,0.0013498971154285457,23.7896,44.2563
GRDC_6742600,22022241,0.0006128258770235634,26.8104,48.2479
GRDC_6742700,22036257,0.002105020453839403,27.5104,45.5604
GRDC_6742900,22038230,0.0004333333333406131,28.7146,45.2229
GRDC_6742912,22040297,0.001233333333324538,26.5729,44.6979
GRDC_6744200,22034462,0.00039999999999196234,21.3229,46.1604
GRDC_6744400,22036620,0.003931779354056827,21.1729,45.6396
GRDC_6744500,22024989,0.0012666666666731885,22.8771,47.7854
GRDC_6744600,22025343,0.0017448336437612614,24.1938,47.8646
GRDC_6830510,25001296,0.0036155528238838277,27.0229,69.9188
GRDC_6830511,25001296,0.0021333333333188875,27.0188,69.9188
GRDC_6842200,22043018,0.0006146362971570785,22.8104,44.1563
GRDC_6842400,22043008,0.0012666666666589776,23.2396,43.8396
GRDC_6842800,22042996,0.001154941075912308,25.9521,43.86039999999999
GRDC_6842900,22042982,0.0004000000000132787,27.2688,44.1271
GRDC_6854700,24003649,0.0004000000000132787,24.5396,65.7896
GRDC_6854710,24001905,0.0006128258770235635,25.4229,66.7854
GRDC_6864800,21011082,4.714045208820451e-05,23.868800000000004,41.5271
GRDC_6865600,21009472,0.0013000000000182867,26.1938,41.7688
GRDC_6935020,23020555,0.0012965766892518043,7.4479,46.9354
GRDC_6935052,23018520,0.0004000000000035087,7.585400000000001,47.5688
GRDC_6935053,23018524,0.002133333333325993,7.7854,47.5563
GRDC_6935054,23018533,0.0020789954839443713,8.3104,47.5813
GRDC_6935055,23018582,0.00039999999999551505,8.6021,47.6479
GRDC_6935145,23020596,0.0004333333333264022,9.4604,46.8396
GRDC_6935300,23018576,0.0020666666666731004,8.2354,47.5146
GRDC_6935301,23019636,7.53648153508165e-15,8.1646,47.4646
GRDC_6935302,23019642,4.7140452072503604e-05,7.7854,47.2563
GRDC_6935310,23019645,0.002875567576824034,8.2688,47.4188
GRDC_6935400,23018538,0.0005892556509895097,8.6729,47.6021
GRDC_6935401,23018543,0.002875567576824034,9.1688,47.5313
GRDC_6935500,23019679,0.0006128258770198956,9.6396,47.3813
GRDC_6939200,21000616,0.00043333333334238944,6.8896,46.3479
GRDC_6939500,21001146,0.001266666666666083,7.0938,46.1271
GRDC_6942100,22022262,0.0004333333333406131,25.9271,48.3104
GRDC_6943100,22030260,0.0005656854249416895,10.4688,46.8896
GRDC_6944200,22022677,0.0005185449728672515,24.2063,48.0563
GRDC_6948100,21001256,0.001360147050882259,9.0188,46.2021
GRDC_6948120,21001260,0.0013072447700759903,8.7896,46.1604
GRDC_6970400,26009859,0.00373333333334358,43.4771,64.7146
GRDC_6970600,26008768,0.0012333333333458543,51.8563,65.2396
GRDC_6970705,26017850,0.004148359782943037,56.8354,61.8271
GRDC_6971451,25004650,0.0020999999999844476,39.6646,67.1271
GRDC_6972050,24018796,0.0021442429381329942,24.7729,58.4646
GRDC_6972200,24018722,0.001338739041875502,26.7396,58.3771
GRDC_6972300,24021655,0.0004333333333264022,29.2313,57.1021
GRDC_6972350,24016740,0.0003999999999848569,28.202100000000005,59.3896
GRDC_6972430,24015944,0.00039999999999196234,30.5313,59.8354
GRDC_6973100,24020695,0.0035355339059216844,25.4063,57.5313
GRDC_6973300,24024702,0.00040000000000617325,26.5146,55.8646
GRDC_6973400,24023644,0.003627058802332056,24.0521,56.4438
GRDC_6974150,24026815,0.0011313708499084,22.5729,55.0688
GRDC_6974350,24026849,0.000565685424937871,24.2896,55.0729
GRDC_6974360,24026908,0.0032128215359948763,24.7521,55.2438
GRDC_6975050,28012481,0.001233333333324538,33.8313,56.6604
GRDC_6975100,28026881,0.0004333333333264022,36.0854,52.9771
GRDC_6975110,28017266,0.004341658669225302,42.0688,55.5896
GRDC_6976450,28019763,0.0004333333333264022,55.9896,54.6771
GRDC_6976700,28010199,0.0023955978145022276,59.3354,57.231300000000005
GRDC_6976800,28000049,2.3570226057718063e-05,57.235400000000006,61.2813
GRDC_6978250,22027429,0.0005897268670778858,40.6521,47.53959999999999
GRDC_6978251,22013424,0.0005892556509782052,41.1396,49.7854
GRDC_6980800,22024878,0.0037333333333080536,35.1146,47.9354
GRDC_6980802,22029940,0.0004000000000132787,33.1729,46.7771
GRDC_6981800,22030005,0.002946278254938756,29.4896,46.8479
GRDC_6983350,22038265,0.0013387390418675407,38.2229,45.1854
GRDC_6983355,22038278,0.0011078006238555054,38.9563,45.0313
GRDC_6983750,22044406,0.0006146362971601612,41.7438,43.4479
GRDC_6983800,22043157,0.0012999999999934173,41.9146,43.8063
GRDC_6984500,28053067,0.0005656854249479196,44.6729,43.0354
GRDC_6985100,22043457,0.002464187943773631,39.6729,43.8063
GRDC_6985200,22045191,0.002066666666657113,40.3854,43.2229
GRDC_6985350,22047052,0.000612825877033612,41.7938,42.0354
GRDC_6985400,22046732,0.0006128258770034663,42.7021,42.4188
GRDC_6990700,28061428,0.0011785113020066531,48.5354,40.0729
USGS_01011000,72039840,0.00038900000000552387,-69.079544,47.06961100000001
USGS_01015800,72044027,0.00030240600008261373,-68.371764,46.523003
USGS_01017000,72041704,0.00020600000001991248,-68.15719399999999,46.777294
USGS_01021500,73000889,0.0004940000000033251,-67.520478,44.722994
USGS_01029500,73000148,0.00031933333332290204,-68.589486,45.730267
USGS_01030000,73000101,0.00011950104601777005,-68.403664,45.566333
USGS_01030500,73000426,0.0001226666666696019,-68.30595600000001,45.500975
USGS_01031500,73000533,8.000000001118224e-06,-69.314697,45.175008
USGS_01033000,73000464,0.00022792408580480478,-69.111733,45.270256
USGS_01034000,73000457,0.00022233333334042984,-68.86861400000001,45.260611
USGS_01034500,73000420,0.00028366666667523077,-68.651383,45.236175
USGS_01042500,73000443,0.0004420000000067148,-69.962058,45.339708
USGS_01043500,73000465,0.0002078893936665015,-70.199836,45.230458
USGS_01046500,73000858,0.0003833333333318478,-69.885506,45.05205
USGS_01047000,73000905,3.3333333334439885e-05,-69.95510300000001,44.8692
USGS_01047150,73000848,0.00027733333332946586,-69.886944,44.778889
USGS_01048000,73000974,0.0006689999999949237,-69.93759200000001,44.708169
USGS_01049000,73000837,0.00016711290261049348,-69.41381899999999,44.71677800000002
USGS_01049265,73001323,0.00017766666667284883,-69.683989,44.472339
USGS_01053600,73000882,0.00027766666666906303,-71.181389,44.666111
USGS_01054000,73001335,9.663792676436469e-05,-71.190178,44.435792
USGS_01054500,73000824,0.00017465537495425288,-70.544067,44.551814
USGS_01059000,73001297,0.0005140000000096734,-70.208014,44.072297
USGS_01064500,73001636,0.00024513035081043027,-71.090478,43.990842
USGS_01065000,73001757,0.00068990051617425,-71.059234,43.795075
USGS_01066000,73001623,0.00011785113019537375,-70.781539,43.808039
USGS_01076500,73001687,0.00019209734222972726,-71.685634,43.759239
USGS_01081500,73002027,0.0005892556509882538,-71.652854,43.422854
USGS_01092000,73002489,0.001027830995622335,-71.4634,42.948141
USGS_011230695,73003831,7.999999999697138e-05,-72.04508,41.56843
USGS_01135500,73001343,0.0005015744101314752,-72.039261,44.36561500000001
USGS_01144000,73001669,0.0001969413336239376,-72.418149,43.714236
USGS_01154500,73001985,0.0007782888638204782,-72.436755,43.126189
USGS_01168500,73002542,8.46666666660667e-05,-72.855096,42.625918
USGS_01170000,73002538,8.966666666765377e-05,-72.653423,42.535919
USGS_01170500,73002440,0.0004696666666674787,-72.574533,42.578697
USGS_01183500,73003021,9.333333333216842e-05,-72.69898100000002,42.10676
USGS_01199000,73003755,0.000714000000002102,-73.369286,41.957316
USGS_01200500,73003744,0.00015399999999488045,-73.489846,41.65315
USGS_01205500,73004474,0.0006516666666698256,-73.167612,41.383985
USGS_01312000,73001706,0.000921595838125813,-74.13070400000002,43.966174
USGS_01315000,73001767,0.0004768789737018126,-74.267093,43.756453
USGS_01315500,73001671,6.466666666682386e-05,-73.983466,43.700898
USGS_01318500,73002026,0.0008218937820041399,-73.844289,43.31896
USGS_01321000,73002016,0.00048633333333469864,-74.270415,43.352847
USGS_01325000,73002010,0.0006793333333234841,-73.867346,43.31146
USGS_01327750,73002008,0.0011836666666695805,-73.595949,43.269517
USGS_01331095,73002467,0.0010346666666691817,-73.65178399999998,42.935632
USGS_01334500,73002577,0.00044399999997324363,-73.37705600000002,42.938689
USGS_01335754,73002464,0.002062333333341826,-73.666229,42.829244
USGS_01346000,73002044,6.104688544908746e-05,-74.988212,43.068959
USGS_01347000,73002042,0.0006263333333293987,-74.779315,43.014793
USGS_01357500,73002496,0.0010109269948363644,-73.707619,42.785356
USGS_01358000,73002462,0.0016346743134448005,-73.68900699999998,42.7523
USGS_01371500,73003771,0.001018940871689676,-74.165146,41.686205
USGS_01417000,73003180,0.0034203333333380215,-74.976275,42.075087
USGS_01417500,73003806,0.0001100000000064938,-75.11989,42.02480900000001
USGS_01421000,73003716,0.0008006805785691004,-75.17405799999999,41.973143
USGS_01425000,73003167,0.0001756666666494766,-75.39600899999998,42.074806
USGS_01426500,73003761,1.319932658901817e-05,-75.38350799999998,42.00314
USGS_01427207,73003705,0.0004056435901565604,-75.21378299999998,41.86731
USGS_01427510,73003691,0.001627524108026783,-75.05739,41.756755
USGS_01428500,73004445,0.0006540401788616201,-74.985723,41.508978000000006
USGS_01432110,73004475,0.0003799520437629496,-75.036281,41.475923
USGS_01434000,73004431,0.00101766666666947,-74.697385,41.370649
USGS_01438500,73004425,3.3333333249174757e-07,-74.795278,41.309167
USGS_01446500,73005089,0.0008333333333325754,-75.0825,40.826389
USGS_01451000,73005147,0.0003693333333245619,-75.602964,40.757039
USGS_01453000,73005138,0.0003759999999957131,-75.378791,40.615376
USGS_01454700,73005137,0.0003786666666627525,-75.236288,40.669266
USGS_01470500,73005229,9.299999999967667e-05,-75.99826800000002,40.522593
USGS_01471510,73005720,0.0011800000000050659,-75.93632,40.334815
USGS_01472000,73005714,9.633333333169959e-05,-75.651575,40.241763
USGS_01473000,73005801,9.966666667082792e-05,-75.451567,40.229547
USGS_01473500,73005707,0.0003856666666663955,-75.34685,40.111219
USGS_01474500,73006192,0.0004423333333321012,-75.188512,39.967891
USGS_01500500,73003029,0.00019666666666751098,-75.316564,42.32147
USGS_01503000,73002992,0.0006691587172715872,-75.802968,42.035355
USGS_01512500,73003038,8.333333333609971e-05,-75.84825,42.218131
USGS_01513831,73002979,0.0013798010323585483,-76.266322,42.097296
USGS_01515000,73003725,0.0010373333333291157,-76.50105400000002,41.984796
USGS_01531500,73003707,0.00029769195487655667,-76.440774,41.76535300000001
USGS_01533400,73003687,0.0018696666666642159,-76.050203,41.607298
USGS_01536500,73004430,0.0015870854139288413,-75.880752,41.250915
USGS_01540500,73005090,0.0010748023074281785,-76.61912199999998,40.958142
USGS_01541303,73004533,0.0008109999999987849,-78.456689,41.004502
USGS_01541500,73004598,0.0005348084288186024,-78.40585300000002,40.971724
USGS_01545500,73004503,0.00034433333333083743,-77.75054200000002,41.324511
USGS_01551500,73004459,0.0015703681097101372,-76.996634,41.23619
USGS_01553500,73005112,0.0021819937111537684,-76.876354,40.967585
USGS_01554000,73005084,0.00015980613255285183,-76.805522,40.854252
USGS_01559000,73005706,0.0005399938785693817,-78.018893,40.484796
USGS_01562000,73005687,0.00030048035619100805,-78.26529000000002,40.215912
USGS_01563200,73005683,0.0006306666666660021,-77.991114,40.428964
USGS_01563500,73005679,0.00020099999999700913,-77.935,40.392299
USGS_01570000,73005768,2.3570224975182918e-07,-77.021111,40.252222
USGS_01610000,73006173,0.0008058735770774762,-78.456389,39.538917000000005
USGS_01613000,73006169,0.0008893333333332977,-78.17788900000002,39.697556
USGS_01618000,73006624,0.0005894913532530784,-77.801389,39.434722
USGS_01629500,73007036,0.00046999030722275667,-78.534733,38.646231
USGS_01631000,73007031,0.0007068710789210697,-78.21083399999999,38.914001
USGS_01636500,73006638,0.0003170195402304344,-77.789161,39.282046
USGS_01638500,73006614,0.0011055863200659791,-77.543111,39.273583
USGS_01646502,73007014,0.0020834318376455503,-77.12747900000002,38.949555
USGS_01668000,73007428,0.0007046666666710166,-77.52915300000002,38.308462
USGS_02019500,73007845,0.00031914086057868685,-79.678928,37.53069
USGS_02024752,73007839,0.00024500000000671207,-79.367255,37.555415
USGS_02025500,73008235,2.899999999783631e-05,-79.262529,37.501251
USGS_02026000,73007834,0.0004206666666703995,-78.829461,37.536254
USGS_02029000,73007826,0.0006983333333323571,-78.491398,37.797365
USGS_02035000,73007819,0.0009799999999984268,-78.085833,37.67098
USGS_02041650,73008265,0.00014999999999787406,-77.475263,37.22515
USGS_02075000,73008659,0.0006717514421294229,-79.381689,36.587639
USGS_02075045,73008656,0.00013899999999722468,-79.369744,36.562639
USGS_02075500,73008644,0.00048083261122381916,-79.08945899999998,36.642361
USGS_02080500,73009104,0.0011110000000087439,-77.633611,36.46
USGS_02083500,73009678,0.0011785113019815315,-77.533056,35.894444
USGS_02084000,73009654,0.0008330000000000837,-77.372778,35.616667
USGS_02087500,73009698,1.5072918149457733e-14,-78.40527800000002,35.647222
USGS_02089500,73010348,0.0005553333333310207,-77.58555600000003,35.257778
USGS_02091814,73010343,0.0005553333333239153,-77.302778,35.313889
USGS_02096960,73009718,0.0005553333333310207,-79.13583299999998,35.765278
USGS_02098198,73009665,0.00019704708969056045,-79.065556,35.649444
USGS_02100500,73009669,0.0006214778980580682,-79.655556,35.72638900000001
USGS_02102000,73009631,0.0005559999999960041,-79.116111,35.626944
USGS_02102500,73010297,0.0009819356168055478,-78.813333,35.406111
USGS_02105500,73010992,0.0037055097864700714,-78.82055600000002,34.845833
USGS_02105769,73011897,0.000589491353248054,-78.293611,34.404444
USGS_02115360,73009120,0.0020027450606014195,-80.443889,36.131667
USGS_02116500,73009684,0.00019586857838653404,-80.386944,35.856667
USGS_02129000,73011014,0.0002780000000086602,-79.869722,34.945833
USGS_02130561,73011001,0.00023758787849179235,-79.78839599999998,34.606268
USGS_02131000,73011884,0.0001520279579531205,-79.54839,34.204325
USGS_02146000,73011063,0.0009643333333286819,-80.973966,34.984869
USGS_02147000,73011052,0.0014623333333645405,-80.86812900000002,34.852646
USGS_02148315,73013206,0.0007372766705147183,-80.620365,33.828489000000005
USGS_02151500,73010429,0.0010210621920278798,-81.697598,35.21095800000001
USGS_02153200,73010423,0.000371999999970285,-81.58787199999998,35.124016999999995
USGS_02153551,73010421,0.000813879905145804,-81.492591,35.031242
USGS_02156500,73011023,0.001738539872679168,-81.422042,34.59625
USGS_02161000,73011911,0.0008216580797342909,-81.319541,34.243203
USGS_02163001,73011043,0.0005812417741183056,-82.44401500000002,34.614837
USGS_02163500,73012008,0.00011833333333299836,-82.223451,34.391785
