stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
Australia_116006,2004-02-24,58.89557364756665,59.49118318258044,0.6379274,34.95181635042272,-118.64959738756474,-18163.334692120832,115.03531783980185
Australia_116006,2005-02-11,70.1480463363756,84.9529483450801,0.58210933,56.327985082347055,-118.64959738756474,-18163.334692120832,115.03531783980185
Australia_116006,2006-09-10,49.0478897267593,40.8541804020152,0.20214894,21.106576486499804,-118.64959738756474,-18163.334692120832,115.03531783980185
Australia_116006,2007-04-22,53.9890053210098,49.780158478028234,0.61334944,27.52078075460289,-118.64959738756474,-18163.334692120832,115.03531783980185
Australia_116006,2009-04-27,40.403199162418,27.28910486186982,0.539299,12.2595771382281,-118.64959738756474,-18163.334692120832,115.03531783980185
Brazil_10200000,1985-06-12,76.30596687970551,408.0609064761515,303.836,507.76016733636925,0.32017281933342234,0.2577883693475056,0.6118738918208888
Brazil_10200000,1985-06-28,63.1556145767642,283.21000324293533,283.4751,313.3735345896881,0.32017281933342234,0.2577883693475056,0.6118738918208888
Brazil_10200000,1985-07-14,67.38809749476647,321.3068966189087,347.0348,370.36840140193027,0.32017281933342234,0.2577883693475056,0.6118738918208888
Brazil_10200000,1985-08-31,59.08661788261327,248.45445417195947,230.7469,263.37499200561456,0.32017281933342234,0.2577883693475056,0.6118738918208888
Brazil_10200000,1986-08-02,46.4455359960043,152.5420822789713,97.2285,137.14377814165033,0.32017281933342234,0.2577883693475056,0.6118738918208888
Brazil_10200000,1987-11-09,75.17034122528207,396.53416657208345,786.4932,488.9442232867843,0.32017281933342234,0.2577883693475056,0.6118738918208888
Brazil_10200000,1988-03-16,72.27550049559046,367.78817744430535,745.8767,442.74960352517706,0.32017281933342234,0.2577883693475056,0.6118738918208888
